1,0.0009765625
0.999999046325684,0.001953125
0.999994277955011,0.0039062462747097
0.999973297182805,0.00781244784598556
0.999885560737305,0.0156244784632378
0.999527010243706,0.0312453808188849
0.998077970384205,0.0624612041476521
0.992258232942679,0.124682303726884
0.969030723979884,0.247434084750521
0.87779691772065,0.479542460566194
0.540566457273994,0.841881787602363
-0.416552849566794,0.910186110735413
-0.654922479693442,-0.758281236125908
-0.146066978652829,0.993230854937176
-0.965171968946468,-0.290156460170879
0.847366158261108,0.560101763931329
0.404315420207202,0.94922255987552
-0.737552509159309,0.767570636332454
-0.0451809779926168,-1.13224729756802
-1.27994262207771,0.102312080467241
